sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.7984387856065769,0.04466319729633445,0.8130715665123183,0.46416762512675236,0.8133074178346827,0.5333333333333332,0.9574441493521246,1.0,0.0015218322283501173,1.1102230246251565e-16,0.00434809208100051,0.0
A,Group_1,1666,0.7969169533782268,0.04817886292530309,0.8130816997315594,0.4671645468525826,0.813313679571482,0.5333333333333333,0.9530960572711241,1.0,0.0015218322283501173,1.1102230246251565e-16,0.00434809208100051,0.0
