sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.8106562711321479,0.018189297711546426,0.8129932827160902,0.48121577131207793,0.8132999725040074,0.5333333333333332,0.9923512508537562,1.0,0.0004979745373074884,1.1102230246251565e-16,0.0014227843923066974,0.0
A,Group_1,1666,0.8111542456694554,0.016374870893343427,0.8130086570099004,0.4909389650168342,0.8133073863226601,0.5333333333333333,0.9937740352460629,1.0,0.0004979745373074884,1.1102230246251565e-16,0.0014227843923066974,0.0
