sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,2475,0.8097893828621548,0.019469216640552765,0.8125994638896509,0.47952707531276745,0.8132814857053466,0.5333333333333333,0.9898744272252042,1.0,0.00043734403720407933,0.0,0.001249554392011687,0.0
A,Group_1,1980,0.8093520388249508,0.01999694621943041,0.8123153712431057,0.49311483815098434,0.8130722998763551,0.5333333333333333,0.9886248728331926,1.0,0.00043734403720407933,0.0,0.001249554392011687,0.0
