sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.8107974354644126,0.01844202957675234,0.8129370435573894,0.4875245113572253,0.8133061223232305,0.5333333333333332,0.9927545775173694,1.0,0.0007056292416685039,1.1102230246251565e-16,0.002016083547624059,0.0
A,Group_1,1666,0.8100918062227441,0.020398710003114513,0.8129304077870216,0.5068016299044722,0.8133106832126903,0.5333333333333333,0.9907384939697453,1.0,0.0007056292416685039,1.1102230246251565e-16,0.002016083547624059,0.0
