sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,2475,0.8115213917165495,0.013634009322511437,0.8130106556738076,0.5564014870150609,0.8133123953428372,0.5333333333333333,0.9948230239520457,1.0,5.738641406916045e-05,1.1102230246251565e-16,0.00016396118305517238,0.0
A,Group_1,2228,0.8115787781306186,0.012971221196330813,0.813008183013229,0.5190721484092842,0.8133112985216404,0.5333333333333332,0.9949869851351009,1.0,5.738641406916045e-05,1.1102230246251565e-16,0.00016396118305517238,0.0
