sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.7908144706489879,0.0574501763813315,0.8097499547539824,0.4647648264210531,0.8129767832674459,0.5333333333333332,0.9356603923304417,1.0,0.0017507995351734307,1.1102230246251565e-16,0.005002284386209976,0.0
A,Group_1,1666,0.7890636711138145,0.06143081029625111,0.8098507733214522,0.4636792157725294,0.8130004413029724,0.5333333333333333,0.9306581079442318,1.0,0.0017507995351734307,1.1102230246251565e-16,0.005002284386209976,0.0
