sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.8060555642953315,0.029868856263379973,0.8117879006582055,0.4676099560950633,0.8131796968430038,0.5333333333333332,0.979206374177138,1.0,0.0016881608879566468,1.1102230246251565e-16,0.004823316822733514,0.0
A,Group_1,1666,0.8043674034073749,0.034382635667632354,0.8118474617523618,0.47480477395149906,0.8132168058492228,0.5333333333333333,0.9743830573544044,1.0,0.0016881608879566468,1.1102230246251565e-16,0.004823316822733514,0.0
