sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.7994448462195183,0.04365521459684394,0.8107658976104599,0.4673351225807072,0.8130772497374211,0.5333333333333332,0.9603186082462424,1.0,0.002694401677422964,1.1102230246251565e-16,0.0076982905069227225,0.0
A,Group_1,1666,0.7967504445420953,0.05078625758893855,0.8108644975695938,0.4649039573780873,0.8131390864071486,0.5333333333333333,0.9526203177393197,1.0,0.002694401677422964,1.1102230246251565e-16,0.0076982905069227225,0.0
