sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.8110855456874129,0.017933651764019842,0.8130188177188964,0.4653807710801088,0.8133143828967249,0.5333333333333332,0.9935777495830842,1.0,0.0007128057179054403,1.1102230246251565e-16,0.00203658776544402,0.0
A,Group_1,1666,0.8103727399695074,0.020098388701526044,0.8130074801015885,0.5105481025765448,0.8133175592936668,0.5333333333333333,0.9915411618176402,1.0,0.0007128057179054403,1.1102230246251565e-16,0.00203658776544402,0.0
