sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.7904898392221338,0.05967806696229808,0.8096111894378359,0.46571420021145576,0.8129553760401774,0.5333333333333332,0.9347328739680009,1.0,4.287167640326661e-05,1.1102230246251565e-16,0.00012249050400958694,0.0
A,Group_1,1666,0.790532710898537,0.05638133327384669,0.8096548742641592,0.46431821375225,0.8129906491008452,0.5333333333333333,0.9348553644720105,1.0,4.287167640326661e-05,1.1102230246251565e-16,0.00012249050400958694,0.0
