sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.810692242750987,0.018184823539804464,0.8129093591946914,0.4924137020974333,0.8133119627160665,0.5333333333333332,0.992454026907582,1.0,0.0007324303093516615,1.1102230246251565e-16,0.0020926580267192074,0.0
A,Group_1,1666,0.8099598124416353,0.021046253753556527,0.8128848344398795,0.48773480106113265,0.8133155447483074,0.5333333333333333,0.9903613688808628,1.0,0.0007324303093516615,1.1102230246251565e-16,0.0020926580267192074,0.0
