sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.8102723556248144,0.021850012306589714,0.8131005428163303,0.4737146949885952,0.8133102887040797,0.5333333333333332,0.9912543494042317,1.0,0.0009994577785660264,1.1102230246251565e-16,0.0028555936530459958,0.0
A,Group_1,1666,0.8092728978462483,0.025245432889460552,0.8131095552351479,0.47709471270617526,0.813315856820947,0.5333333333333333,0.9883987557511857,1.0,0.0009994577785660264,1.1102230246251565e-16,0.0028555936530459958,0.0
