sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.8068548477325267,0.027267784835921665,0.8118923174498198,0.47788515427644407,0.8131901256183939,0.5333333333333332,0.9814900411405525,1.0,0.0013653366170504055,1.1102230246251565e-16,0.003900961763001587,0.0
A,Group_1,1666,0.8054895111154763,0.03124056384872128,0.811947874334803,0.4817619739721982,0.8132247166597516,0.5333333333333333,0.9775890793775509,1.0,0.0013653366170504055,1.1102230246251565e-16,0.003900961763001587,0.0
