sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.8086273816248025,0.02169832814333443,0.8122464339674518,0.5267736289720131,0.8132254411356006,0.5333333333333332,0.9865544236899121,1.0,0.0010718203083436295,1.1102230246251565e-16,0.003062343738124862,0.0
A,Group_1,1666,0.8075555613164589,0.02522059126872059,0.8122883894669373,0.510997284100873,0.8132515044008815,0.5333333333333333,0.9834920799517872,1.0,0.0010718203083436295,1.1102230246251565e-16,0.003062343738124862,0.0
