sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.809069332599045,0.022291010893769597,0.812537611084924,0.5073460395590614,0.8132544193414493,0.5333333333333332,0.9878171407591765,1.0,0.0010505429124816335,1.1102230246251565e-16,0.0030015511785190796,0.0
A,Group_1,1666,0.8080187896865634,0.025891141214908125,0.8125683576567541,0.50266965174902,0.8132734839063298,0.5333333333333333,0.9848155895806574,1.0,0.0010505429124816335,1.1102230246251565e-16,0.0030015511785190796,0.0
