sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,2474,0.8086550906196949,0.02275507294094278,0.8123609013778972,0.4916754552800482,0.8132486361889754,0.5333333333333332,0.9866335922467473,1.0,0.004049875365939926,1.1102230246251565e-16,0.01157107247411382,0.0
A,Group_1,248,0.8127049659856348,0.00036353538988733206,0.8128552104704418,0.8117546581159365,0.8130479317274647,0.5333333333333333,0.9982046647208611,1.0,0.004049875365939926,1.1102230246251565e-16,0.01157107247411382,0.0
