sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.81206736447037,0.013873526156172426,0.8132858804251455,0.4720634725344118,0.8133287954581006,0.5333333333333332,0.9963829461058191,1.0,0.00020232505840644954,1.1102230246251565e-16,0.0005780715954468718,0.0
A,Group_1,1666,0.8122696895287764,0.013035653578540484,0.8132895223950247,0.48723338681944167,0.8133297681858936,0.5333333333333333,0.996961017701266,1.0,0.00020232505840644954,1.1102230246251565e-16,0.0005780715954468718,0.0
