sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,2475,0.8112209637311286,0.01590002486546638,0.8130343834906182,0.5527107999509913,0.8133119376683767,0.5333333333333333,0.9939646582794152,1.0,0.0005131101746151945,1.1102230246251565e-16,0.0014660290703293333,0.0
A,Group_1,2228,0.8107078535565134,0.01958252176091022,0.8129880415552317,0.4649251616527543,0.8132512435869635,0.5333333333333332,0.9924986292090858,1.0,0.0005131101746151945,1.1102230246251565e-16,0.0014660290703293333,0.0
