sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,1634,0.7982288392415837,0.04279253041660535,0.8093577135082466,0.4676709307523239,0.8129349730033408,0.5333333333333332,0.956844302595001,1.0,0.003144657272938556,1.1102230246251565e-16,0.00898473506553843,0.0
A,Group_1,1666,0.7950841819686452,0.05196825204063244,0.8095096481292737,0.4645575494802735,0.8130311282129254,0.5333333333333333,0.9478595675294625,1.0,0.003144657272938556,1.1102230246251565e-16,0.00898473506553843,0.0
