sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap
A,Group_0,2474,0.8108032997677413,0.018389772466595827,0.8128704367969055,0.4687051392101801,0.8132959063957383,0.5333333333333332,0.9927713326697374,1.0,0.0003413615631558953,1.1102230246251565e-16,0.0009753187518742878,0.0
A,Group_1,2476,0.8104619382045855,0.019029570696178322,0.8128810962488418,0.48161843510883773,0.8132940318270464,0.5333333333333333,0.9917960139178631,1.0,0.0003413615631558953,1.1102230246251565e-16,0.0009753187518742878,0.0
